Index,gain_kr,gain_ks,gain_to,gain_na,gain_ca,APD90,APD60,APD40,APA,TRI60,TRI40,EAD,90PERCENT,90to90,Alternan,Pro-Arrhythmic
0,1.9248331554998752,1,1,1,0.7346180177775327,181.5999248449225,159.54230584728066,136.08715569309425,124.33297053283306,-1.6759499700389309,-1.4687415770704488,,-78.01164686762601,182.81598870427115,False,False
1,1.107441870773,1,1,1,0.7800464257594869,253.06144514359767,222.8857579898322,183.761610630434,124.16175391643027,-1.2571842791830459,-1.0070848891316517,,-78.08890948730517,254.2615244075423,False,False
2,0.44179183635031904,1,1,1,0.9049472502138205,389.91188738291385,345.3706267418456,257.03756535518914,124.17881895363452,-0.928113234675368,-0.6781850552025669,,-78.1994012253339,391.14106935763266,False,False
3,1.3108212124052108,1,1,1,0.5551218946917414,219.60986738314386,191.54059132904513,158.75264392967802,124.52832524661414,-1.3779902660471588,-1.1649862965388669,,-78.00363746804234,220.80263558082515,False,False
4,1.0140505667057214,1,1,1,0.5808025865058786,255.22306118777487,223.52783102786634,182.45732167566894,124.4439216105857,-1.280852976265204,-1.0799032849750907,,-78.03973716447119,256.43715614191024,False,False
5,1.5593215773862155,1,1,1,2.8624065708110686,237.91172659088625,205.48733668174827,171.249756502104,123.78808738476138,-1.1355837911788143,-1.0299839354084674,,-78.09434857268035,239.853141897358,False,False
6,1.8332874566180297,1,1,1,1.1219825494906561,198.73269300162792,174.5268211173825,150.99830942676635,123.95356779323009,-1.5662126990219503,-1.4294499069360767,,-78.13298832192109,199.97910379990935,False,False
7,1.7243075841026538,1,1,1,1.163409278543129,205.937765541079,180.73574962292332,155.0639144833549,123.92796862424305,-1.4623426136681714,-1.333135406562377,,-78.15026491373274,207.15995644341456,False,False
8,0.8145277521072288,1,1,1,0.7941390976303593,295.9567244654172,259.77196521434234,207.53115971229272,124.13815316877793,-1.1219574172583757,-1.0006953328508597,,-78.12614473403693,297.17606270709075,False,False
9,0.7640056606773596,1,1,1,0.6463456695046428,297.5310913173598,261.8538096115808,209.374504597974,124.33336131639021,-1.121050543611164,-0.9323443929709219,,-78.0838358694957,298.72398708219407,False,False
10,2.496336313886906,1,1,1,1.0272698910341413,163.55197596066864,144.16809830954298,127.364750179986,124.06410205521553,-1.8561948262744201,-1.716037171739129,,-78.07321454891078,164.77512077079155,False,False
11,2.285638401679826,1,1,1,0.9171839375028871,169.52870195306605,149.15083731949562,129.52159031876363,124.14273303983566,-1.8273677048326524,-1.6398987859189609,,-78.05126447052895,170.73966681672027,False,False
12,0.8111671857935757,1,1,1,0.9958080981011893,303.7557163174497,267.72268783464096,213.4170056573348,124.01190707476613,-1.0845516887354287,-0.8624817503796496,,-78.17028418091977,304.98531661817105,False,False
13,0.6283762783645405,1,1,1,0.7923135253607394,333.40861642413074,294.24865171452984,228.51041354518384,124.178616914032,-1.0351409149400683,-0.7330279385112909,,-78.13914877439416,334.60189968021587,False,False
14,1.5094802280162944,1,1,1,1.3134895677304985,222.95055775286164,194.54533299664035,164.7283168170252,123.89784034144203,-1.2348303528730733,-1.0381936044418183,,-78.2016117302454,224.21672992623644,False,False
15,1.755704284734096,1,1,1,1.5686941302230224,207.46304310898995,181.0094230188406,154.54754634335404,123.8709775954637,-1.3960714877069738,-1.209698209979407,,-78.24417257638368,208.72941009234637,False,False
16,0.7424527836106786,1,1,1,1.3666670603585926,322.96828447986627,285.5030912349466,221.39186496840557,123.96204660288208,-1.0964994216738932,-0.9732920811187675,,-78.27921577522,324.2550605566357,False,False
17,1.3970074807528192,1,1,1,1.0733629860772462,230.78491863736417,201.9809224490309,170.87482649070444,123.95362172892285,-1.2396844780744534,-1.010291551519956,,-78.14668100229711,232.02928133134264,False,False
18,0.39615011215644763,1,1,1,0.39927669592839704,366.19510398083366,324.8132766452036,243.46801200998016,124.82977535971473,-1.0117011709285046,-0.8116995955815329,,-78.04863985950827,367.3846768710646,False,False
19,1.0024502444072332,1,1,1,0.9292324664719072,271.6776787757408,238.56854421115713,196.02532083680853,124.0343303303597,-1.1912680754283542,-1.0290631162583224,,-78.13840957487052,272.8965658242814,False,False
20,1.006853672334304,1,1,1,1.081827249211255,274.3731100464938,241.22771825728705,197.68197897571372,123.96506516684175,-1.1723628436356626,-0.9623907191187049,,-78.18375562689221,275.6006607719464,False,False
21,2.2277736185317165,1,1,1,1.4997267238116054,181.53106458776165,159.74761531274999,139.4988285418367,123.89034544695954,-1.6504373175714258,-1.526933218456827,,-78.20790493399583,182.81018270930508,False,False
22,1.641994991641768,1,1,1,0.7762683889505688,202.6368748501991,177.82751487987116,150.73660357663175,124.20165746186677,-1.5276481920903076,-1.3983675957969424,,-78.05442480406526,203.84928579162806,False,False
